0.000000, 1.323008
0.002778, 1.389504
0.005556, 1.211832
0.008333, 1.169666
0.011111, 0.778896
0.013889, 1.060396
0.016667, 0.809059
0.019444, 0.530302
0.022222, 0.756637
0.025000, 0.813470
0.027778, 1.477774
0.030556, 0.559375
0.033333, 1.438208
0.036111, 1.054952
0.038889, 0.922335
0.041667, 1.298369
0.044444, 1.403306
0.047222, 0.758500
0.050000, 0.516564
0.052778, 0.785489
0.055556, 1.143359
0.058333, 0.791902
0.061111, 0.848164
0.063889, 0.761992
0.066667, 0.767263
0.069444, 1.223379
0.072222, 0.730947
0.075000, 0.636661
0.077778, 1.169693
0.080556, 0.437118
0.083333, 1.092944
0.086111, 0.587758
0.088889, 0.728604
0.091667, 1.136689
0.094444, 0.362084
0.097222, 1.006359
0.100000, 0.864436
0.102778, 1.064677
0.105556, 1.092407
0.108333, 0.795223
0.111111, 0.981721
0.113889, 1.228612
0.116667, 0.631141
0.119444, 1.001705
0.122222, 0.875837
0.125000, 0.352752
0.127778, 1.074934
0.130556, 0.415687
0.133333, 1.033242
0.136111, 0.302903
0.138889, 0.790679
0.141667, 1.036353
0.144444, 0.238736
0.147222, 0.971060
0.150000, 0.149744
0.152778, 0.384630
0.155556, 1.052994
0.158333, 0.071458
0.161111, 0.771527
0.163889, 0.146901
0.166667, 0.858218
0.169444, 0.589207
0.172222, 0.295684
0.175000, 0.240429
0.177778, 0.218284
0.180556, 0.462594
0.183333, 0.481749
0.186111, 0.310243
0.188889, 0.774515
0.191667, 0.555897
0.194444, 0.669318
0.197222, 0.256654
0.200000, 0.535117
0.202778, 0.779061
0.205556, 0.762551
0.208333, 0.380537
0.211111, 0.401816
0.213889, 0.150543
0.216667, -0.145275
0.219444, -0.079502
0.222222, 0.327680
0.225000, -0.221952
0.227778, -0.207913
0.230556, -0.143812
0.233333, 0.414724
0.236111, 0.309764
0.238889, 0.547963
0.241667, 0.510860
0.244444, 0.408987
0.247222, 0.406874
0.250000, 0.127746
0.252778, -0.210706
0.255556, 0.446693
0.258333, 0.362486
0.261111, -0.348543
0.263889, -0.397309
0.266667, -0.482033
0.269444, 0.334071
0.272222, -0.435171
0.275000, -0.070624
0.277778, 0.182547
0.280556, -0.501218
0.283333, 0.203993
0.286111, 0.171193
0.288889, -0.595398
0.291667, 0.157065
0.294444, -0.590683
0.297222, 0.142811
0.300000, -0.610274
0.302778, -0.163215
0.305556, 0.072988
0.308333, -0.443230
0.311111, -0.855784
0.313889, -0.186207
0.316667, -0.212316
0.319444, -0.167135
0.322222, -0.003115
0.325000, 0.009730
0.327778, -0.006175
0.330556, -0.501087
0.333333, -0.273127
0.336111, -0.191469
0.338889, -0.863586
0.341667, -0.170460
0.344444, -0.075647
0.347222, -0.398383
0.350000, -0.830432
0.352778, -0.133708
0.355556, -0.766929
0.358333, -0.655703
0.361111, -0.954450
0.363889, -0.629305
0.366667, -0.513855
0.369444, -0.899588
0.372222, -0.985059
0.375000, -0.979202
0.377778, -0.906809
0.380556, -0.510947
0.383333, -0.547354
0.386111, -0.762307
0.388889, -0.929879
0.391667, -0.540911
0.394444, -0.685963
0.397222, -1.033925
0.400000, -1.254370
0.402778, -0.816284
0.405556, -0.778586
0.408333, -0.761556
0.411111, -0.926079
0.413889, -0.375625
0.416667, -1.259330
0.419444, -0.790030
