0.000000, 0.592253
0.100000, 0.779682
0.200000, 0.683588
0.300000, -0.181773
0.400000, -1.184814
0.500000, -0.812892
0.600000, -0.755499
0.700000, -0.620724
0.800000, 0.169214
0.900000, 0.477765
1.000000, 0.536545
1.100000, 0.889849
1.200000, 0.422340
1.300000, -0.210711
1.400000, -0.692812
1.500000, -1.336475
1.600000, -0.344034
1.700000, 0.028682
1.800000, 0.749142
1.900000, 0.778375
2.000000, 0.534715
2.100000, 1.077044
2.200000, 0.667638
2.300000, 0.009070
2.400000, -1.006413
2.500000, -1.087285
2.600000, -1.066387
2.700000, 0.086337
2.800000, 0.043269
2.900000, 0.729134
3.000000, 0.646950
3.100000, 0.554453
3.200000, -0.176452
3.300000, -0.749402
3.400000, -0.929981
3.500000, -0.992730
3.600000, -0.674983
3.700000, -0.496948
3.800000, 0.244197
3.900000, 0.676759
4.000000, 1.436173
4.100000, 0.761048
4.200000, 0.750555
4.300000, 0.183900
4.400000, -0.967345
4.500000, -1.294961
4.600000, -1.236789
4.700000, -0.285032
4.800000, 0.730312
4.900000, 0.405111
