0.000000, 1.000000
0.100000, 0.809017
0.200000, 0.309017
0.300000, -0.309017
0.400000, -0.809017
0.500000, -1.000000
0.600000, -0.809017
0.700000, -0.309017
0.800000, 0.309017
0.900000, 0.809017
1.000000, 1.000000
1.100000, 0.809017
1.200000, 0.309017
1.300000, -0.309017
1.400000, -0.809017
1.500000, -1.000000
1.600000, -0.809017
1.700000, -0.309017
1.800000, 0.309017
1.900000, 0.809017
2.000000, 1.000000
2.100000, 0.809017
2.200000, 0.309017
2.300000, -0.309017
2.400000, -0.809017
2.500000, -1.000000
2.600000, -0.809017
2.700000, -0.309017
2.800000, 0.309017
2.900000, 0.809017
3.000000, 1.000000
3.100000, 0.809017
3.200000, 0.309017
3.300000, -0.309017
3.400000, -0.809017
3.500000, -1.000000
3.600000, -0.809017
3.700000, -0.309017
3.800000, 0.309017
3.900000, 0.809017
4.000000, 1.000000
4.100000, 0.809017
4.200000, 0.309017
4.300000, -0.309017
4.400000, -0.809017
4.500000, -1.000000
4.600000, -0.809017
4.700000, -0.309017
4.800000, 0.309017
4.900000, 0.809017
